date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose
10.28.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,67
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,8
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,14
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,195
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,55
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,34
10.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,1
10.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,22
10.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,6
10.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,152
10.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,22
10.30.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,82
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,14
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,75
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,11
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
10.31.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,8
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,9
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,8
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,72
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,33
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
11.01.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,99
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,2
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,16
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,5
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.02.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,15
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,3
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,13
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,61
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,47
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
11.03.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,208
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,1
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,1
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,5
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,57
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,19
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
11.04.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,161
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,1
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,12
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,10
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,53
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,32
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
11.05.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,199
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,5
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,21
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,157
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,10
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.06.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,782
11.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,7
11.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,3
11.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,56
11.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
11.07.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,132
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,10
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,5
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,101
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,17
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
11.08.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,177
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,5
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,9
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,7
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,130
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,23
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.09.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,320
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,70
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,13
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,353
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,40
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,3
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.10.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,435
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,43
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,11
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,150
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,23
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.11.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,70
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,1
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,13
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,2
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,118
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,11
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.12.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,45
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,18
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,5
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,199
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,10
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.13.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,219
11.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,3
11.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
11.14.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,7
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,1
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,16
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,20
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,181
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,46
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
11.15.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,358
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,24
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,11
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,114
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,27
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,1
11.16.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,70
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,43
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,8
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,186
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,27
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,3
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,3
11.17.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,168
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,2
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,5
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,81
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,4
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.18.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,39
11.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,8
11.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,66
11.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.19.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,209
11.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,1
11.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,24
11.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.20.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,15
11.21.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,3
11.21.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,15
11.21.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.21.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,7
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,53
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,1
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.22.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,40
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,23
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,138
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.23.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,75
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,10
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,115
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,0
11.24.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,34
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,19
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,63
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,7
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.25.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,43
11.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,4
11.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,24
11.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.26.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,5
11.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,4
11.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,67
11.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,334
11.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,2
11.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,healthcare worker,2
11.27.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,88
11.28.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,2
11.28.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,15
11.28.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
11.28.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,public servant,0
11.28.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,age 12-17 yo,3
11.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,children,6
11.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,elderly,105
11.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,1
11.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,394
11.29.2021,81,8101,MALUKU,KAB. KEPULAUAN TANIMBAR,general and vulnerable,0
