date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose
08.26.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
08.26.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
08.27.2021,51,5102,BALI,KAB. TABANAN,elderly,30
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,157
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,1
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,4
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,2
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,4
08.27.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,15
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,59
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,1
08.27.2021,51,5102,BALI,KAB. TABANAN,public servant,6
08.27.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
08.27.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,5
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,5
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,9
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,80
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
08.27.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,5
08.28.2021,51,5102,BALI,KAB. TABANAN,elderly,4
08.28.2021,51,5102,BALI,KAB. TABANAN,public servant,2
08.28.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.28.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.28.2021,51,5102,BALI,KAB. TABANAN,public servant,2
08.28.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.28.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
08.28.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,3
08.28.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,6
08.29.2021,51,5102,BALI,KAB. TABANAN,elderly,1
08.29.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
08.30.2021,51,5102,BALI,KAB. TABANAN,elderly,11
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,20
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,1
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,3
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,1
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,18
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.30.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,1
08.30.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
08.30.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
08.30.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,3
08.30.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,9
08.30.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
08.31.2021,51,5102,BALI,KAB. TABANAN,elderly,163
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,380
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,3
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,2
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,1
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,5
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,16
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,4
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,0
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,3
08.31.2021,51,5102,BALI,KAB. TABANAN,public servant,145
08.31.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,174
08.31.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
08.31.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,3
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,16
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,8
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,5
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,246
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
08.31.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,3
09.01.2021,51,5102,BALI,KAB. TABANAN,elderly,22
09.01.2021,51,5102,BALI,KAB. TABANAN,public servant,110
09.01.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.01.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.01.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.01.2021,51,5102,BALI,KAB. TABANAN,public servant,44
09.01.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.01.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,29
09.01.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,1
09.01.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.01.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,47
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.02.2021,51,5102,BALI,KAB. TABANAN,elderly,57
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,7
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,104
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,36
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.02.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,17
09.02.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,34
09.02.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
09.02.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,137
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.02.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,160
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.03.2021,51,5102,BALI,KAB. TABANAN,elderly,163
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,27
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,66
09.03.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.03.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,6
09.03.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,45
09.03.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,2
09.03.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,149
09.03.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,199
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.04.2021,51,5102,BALI,KAB. TABANAN,elderly,133
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,17
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,5
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,106
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.04.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,7
09.04.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,55
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.04.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,5
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,4
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,185
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.04.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,6
09.05.2021,51,5102,BALI,KAB. TABANAN,public servant,56
09.05.2021,51,5102,BALI,KAB. TABANAN,elderly,45
09.05.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.05.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.05.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.05.2021,51,5102,BALI,KAB. TABANAN,public servant,20
09.05.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.05.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.05.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,10
09.05.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,1
09.05.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,21
09.05.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,138
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.06.2021,51,5102,BALI,KAB. TABANAN,elderly,70
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,7
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,51
09.06.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.06.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,7
09.06.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,58
09.06.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,3
09.06.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,7
09.06.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.06.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,57
09.06.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.06.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,11
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,214
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.07.2021,51,5102,BALI,KAB. TABANAN,elderly,338
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,5
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,4
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,13
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,4
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,116
09.07.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,13
09.07.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,55
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.07.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,1
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,4
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,209
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.07.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,25
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,56
09.08.2021,51,5102,BALI,KAB. TABANAN,private sector,1
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.08.2021,51,5102,BALI,KAB. TABANAN,elderly,142
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,7
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,21
09.08.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.08.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,35
09.08.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,18
09.08.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,2
09.08.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,1
09.08.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.08.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,49
09.08.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.08.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,36
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.09.2021,51,5102,BALI,KAB. TABANAN,elderly,148
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,8
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,4
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.09.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,158
09.09.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,34
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,8
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,6
09.09.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
09.09.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,4
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,3
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,187
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.09.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,93
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.10.2021,51,5102,BALI,KAB. TABANAN,elderly,127
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.10.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,80
09.10.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,24
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,11
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,3
09.10.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,4
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,4
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,55
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.10.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,72
09.11.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.11.2021,51,5102,BALI,KAB. TABANAN,elderly,13
09.11.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.11.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.11.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.11.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.11.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,12
09.11.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,5
09.11.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.11.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,2
09.11.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.11.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,9
09.11.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.11.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,5
09.12.2021,51,5102,BALI,KAB. TABANAN,elderly,18
09.12.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.12.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.12.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.12.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,20
09.12.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,5
09.12.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,9
09.12.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.12.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,15
09.13.2021,51,5102,BALI,KAB. TABANAN,elderly,51
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,50
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.13.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,21
09.13.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,1
09.13.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,72
09.13.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,56
09.13.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.13.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,30
09.14.2021,51,5102,BALI,KAB. TABANAN,elderly,39
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,206
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.14.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.14.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,10
09.14.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.14.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,2
09.14.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,87
09.14.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,132
09.14.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.14.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,21
09.15.2021,51,5102,BALI,KAB. TABANAN,elderly,9
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,44
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.15.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,11
09.15.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.15.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,0
09.15.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.15.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
09.15.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,57
09.15.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.15.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,9
09.16.2021,51,5102,BALI,KAB. TABANAN,elderly,28
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,5
09.16.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,66
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,11
09.16.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,25
09.16.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,5
09.16.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.16.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,2
09.16.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,36
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,2
09.16.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.16.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,23
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.16.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.17.2021,51,5102,BALI,KAB. TABANAN,elderly,34
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,4
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,3
09.17.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,87
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,8
09.17.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,22
09.17.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,2
09.17.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,1
09.17.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,50
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.17.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.17.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,44
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.17.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.18.2021,51,5102,BALI,KAB. TABANAN,elderly,19
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,36
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,7
09.18.2021,51,5102,BALI,KAB. TABANAN,age 12-17 yo,7
09.18.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,1
09.18.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
09.18.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,43
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.18.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,7
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,1
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.18.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.19.2021,51,5102,BALI,KAB. TABANAN,elderly,0
09.19.2021,51,5102,BALI,KAB. TABANAN,healthcare worker,0
09.19.2021,51,5102,BALI,KAB. TABANAN,general and vulnerable,0
09.19.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.20.2021,51,5102,BALI,KAB. TABANAN,public servant,0
09.20.2021,51,5102,BALI,KAB. TABANAN,public servant,0
