date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose,source
01.31.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
01.31.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
01.31.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
01.31.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
01.31.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
01.31.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,10,https://vaksin.kemkes.go.id/#/detail_data
02.01.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,1,https://vaksin.kemkes.go.id/#/detail_data
02.01.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
02.01.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.01.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.01.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,129,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,29,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.02.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,11,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,144,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,28,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
02.03.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,4,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,39,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,18,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.04.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,7,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,48,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,35,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.05.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,6,https://vaksin.kemkes.go.id/#/detail_data
02.06.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,11,https://vaksin.kemkes.go.id/#/detail_data
02.06.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
02.06.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.06.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.06.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.06.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,30,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,19,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.07.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,3,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,122,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,18,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,95,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.08.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,10,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,36,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,20,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,72,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.09.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,2,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,83,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,22,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,58,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.10.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,7,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,59,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,10,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.11.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,39,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,18,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,60,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.12.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.13.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,33,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,6,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,30,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.14.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,4,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,139,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,40,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
02.15.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,6,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,50,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,11,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,73,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.16.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,7,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,21,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,9,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,60,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.17.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,3,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,56,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,5,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,10,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.18.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,8,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,13,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,63,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.19.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,age 12-17 yo,7,https://vaksin.kemkes.go.id/#/detail_data
02.20.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,0,https://vaksin.kemkes.go.id/#/detail_data
02.20.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
02.21.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,children,52,https://vaksin.kemkes.go.id/#/detail_data
02.21.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
02.21.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.21.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,30,https://vaksin.kemkes.go.id/#/detail_data
02.21.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
02.21.2022,34,3402,DI YOGYAKARTA,KAB. BANTUL,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
