date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,1st_dose
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,46
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,106
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,4
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,18
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
06.22.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,2
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,4
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,32
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,69
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,2
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,15
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
06.23.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,2
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,9
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,3
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,23
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,133
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,3
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,35
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.24.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,4
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,4
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,31
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,92
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,1
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,49
06.25.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,4
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,14
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,47
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,58
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,35
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,23
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,9
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,19
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,24
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,11
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,24
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,885
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,51
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,7
06.26.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,7
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,27
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,12
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,83
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,9
06.27.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,0
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,2
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,17
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,27
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,5
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,512
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,49
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,8
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,6
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,0
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,68
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,36
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,6
06.28.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,6
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,2
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,160
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,42
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,101
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,5
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
06.29.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,7
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,3
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,54
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,80
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,19
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,59
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,12
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,9
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,52
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,920
06.30.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,7
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,2
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,14
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,29
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,4
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,15
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,12
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,27
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,41
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,309
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,4
07.01.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,7
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,2
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,48
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,44
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,30
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,15
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,25
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,25
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,329
07.02.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,4
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,3
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,1
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,26
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,0
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,28
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,34
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,28
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,526
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,4
07.03.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,44
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,2
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,16
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,12
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,25
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,4
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,22
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,43
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,4
07.04.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,2
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,3
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,1
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,7
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,50
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,13
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,20
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,211
07.05.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,14
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,34
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,1
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,3
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,7
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,128
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,8
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,322
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.06.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,56
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,30
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,6
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,1
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,63
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,15
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,319
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,25
07.07.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,26
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,5
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,55
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,168
07.08.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,9
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,3
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,0
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,48
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,6
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,78
07.09.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,2
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,2
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,1
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,3
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,18
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
07.10.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,73
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,63
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,40
07.11.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,6
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,10
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,6
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,5
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,26
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,248
07.12.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,24
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,8
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,17
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,18
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,5
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,21
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,21
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,307
07.13.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,9
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,6
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,3
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,3
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,31
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,7
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,2
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,135
07.14.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,8
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,15
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,11
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,18
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,11
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,3
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,3
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,5
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,25
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,11
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,1
07.15.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,266
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,3
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,5
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,2
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,8
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,1
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,2
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,603
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,0
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,79
07.16.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,3
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,4
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,elderly,9
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,1
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,4
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,healthcare worker,0
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,336
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,private sector,1
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,2
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,11
07.17.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,general and vulnerable,310
07.18.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,6
07.18.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,9
07.18.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,public servant,0
07.18.2021,72,7203,SULAWESI TENGAH,KAB. MOROWALI,age 12-17 yo,1
