date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose,source
04.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,29,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,17,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
04.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,6,https://vaksin.kemkes.go.id/#/detail_data
04.26.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,5,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,122,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,13,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,22,https://vaksin.kemkes.go.id/#/detail_data
04.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,104,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,49,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,21,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,8,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,6,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,36,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,15,https://vaksin.kemkes.go.id/#/detail_data
04.30.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,12,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.01.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,3,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,7,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,131,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,22,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,33,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,39,https://vaksin.kemkes.go.id/#/detail_data
05.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,18,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.04.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
05.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
05.11.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
05.13.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
05.18.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.18.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.18.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.18.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,112,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,234,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,20,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,71,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,22,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,70,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.20.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,8,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,10,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,20,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,34,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.21.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,216,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,82,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,50,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,13,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.22.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,4,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,9,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,16,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
05.24.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
05.25.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.25.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
05.25.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.25.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.27.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
05.27.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,20,https://vaksin.kemkes.go.id/#/detail_data
05.27.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
05.27.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
05.27.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
05.27.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
05.28.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.29.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,193,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,62,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,86,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
05.31.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,8,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,201,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,37,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,70,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,87,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.02.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
06.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,20,https://vaksin.kemkes.go.id/#/detail_data
06.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
06.03.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.07.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
06.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
06.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,general and vulnerable,11,https://vaksin.kemkes.go.id/#/detail_data
06.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.08.2021,19,1902,KEP. BANGKA BELITUNG,KAB. BELITUNG,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
