date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose,source
06.09.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.09.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.09.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,6,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,11,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.10.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.11.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,10,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.13.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.13.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
06.13.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.13.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,15,https://vaksin.kemkes.go.id/#/detail_data
06.13.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,1,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,6,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,15,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,15,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,19,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,29,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,52,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,30,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,13,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,15,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,28,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,18,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,32,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,15,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,16,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,9,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,2,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,18,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,57,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,81,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,50,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,5,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,26,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,8,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,27,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,14,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,11,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,16,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,13,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,19,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,32,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,59,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
06.20.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,8,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,21,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,12,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,41,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,17,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,7,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,8,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,28,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,11,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,60,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,18,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,2,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,8,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,32,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,5,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,45,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,3,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,6,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,6,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,36,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,91,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,5,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,7,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,9,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,46,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,25,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,13,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,4,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,healthcare worker,14,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,elderly,12,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,66,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,8,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7602,SULAWESI BARAT,KAB. POLEWALI MANDAR,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
