date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose,source
03.28.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.28.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,children,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.29.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.30.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,3,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
03.31.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,diplomat,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.01.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,7,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.02.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,1,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,1,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.03.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.04.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.05.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.06.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,diplomat,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,3,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.07.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,private sector,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,4,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,1,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.08.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,diplomat,1,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,1,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,2,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,2,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.09.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.10.2021,00,00000,TIDAK TERIDENTIFIKASI,TIDAK TERIDENTIFIKASI,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
