date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,15
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.24.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.25.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.26.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,14
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.27.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,8
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.28.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,16
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.29.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,6
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
09.30.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,9
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.01.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,children,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,13
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.02.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.03.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,17
10.04.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,children,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,6
10.05.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,2
10.06.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,children,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,16
10.07.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,19
10.08.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,0
10.09.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.10.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,25
10.11.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,14
10.12.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,age 12-17 yo,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,healthcare worker,23
10.13.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,general and vulnerable,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,diplomat,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,private sector,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,elderly,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
10.14.2021,74,7403,SULAWESI TENGGARA,KAB. KONAWE,public servant,0
